2026-02-27 10:03:43 | LLMService | INFO | Primary LLM Provider: LM_STUDIO
2026-02-27 11:47:09 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve product lines and brands sold by a specific company from your knowledge base.
2026-02-27 11:47:14 | LLMService | DEBUG | [LLM] Type synonyms for 'organization': ['organization', 'company', 'corporation', 'institution', 'firm', 'enterprise']
2026-02-27 11:47:36 | LLMService | INFO | synthesize calling model: google/gemma-3-4b
2026-02-27 11:47:47 | LLMService | INFO | [LLM] Identified 2 information needs for query: What was the name of a woman from the book titled "Their Lives: The Women Targeted by the Clinton Machine " and was also a former white house intern?
2026-02-27 11:47:47 | LLMService | INFO |   1. What books are included in "Their Lives: The Women Targeted by the Clinton Machine"?
2026-02-27 11:47:47 | LLMService | INFO |   2. Within those books, who was a former White House intern?
2026-02-27 11:47:49 | LLMService | INFO | [LLM] back-ref rewrite: 'Within those books, who was a former White House intern?' → 'Within [those books], who was a former White House intern?'
2026-02-27 11:47:49 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:47:49 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 11:47:59 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical details about books, including author and subject matter.
2026-02-27 11:48:02 | LLMService | DEBUG | [LLM] Type synonyms for 'book': ['book', 'volume', 'publication', 'text', 'reading material', 'manuscript']
2026-02-27 11:48:09 | LLMService | DEBUG | [LLM] Type synonyms for 'organization': ['organization', 'company', 'corporation', 'institution', 'firm', 'enterprise']
2026-02-27 11:48:25 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:48:25 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 11:48:35 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical details focusing on past employment and affiliations within organizations.
2026-02-27 11:48:36 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 11:49:08 | LLMService | INFO | synthesize calling model: google/gemma-3-4b
2026-02-27 11:49:20 | LLMService | INFO | [LLM] Identified 2 information needs for query: When was the American lawyer, lobbyist and political consultant who was a senior member of the presidential campaign of Donald Trump born?
2026-02-27 11:49:20 | LLMService | INFO |   1. Who is the American lawyer, lobbyist and political consultant who was a senior member of the presidential campaign of Donald Trump?
2026-02-27 11:49:20 | LLMService | INFO |   2. When was [person] born?
2026-02-27 11:49:22 | LLMService | INFO | [LLM] back-ref rewrite: 'When was [person] born?' → 'When was [placeholder] born?'
2026-02-27 11:49:22 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:49:22 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 11:49:33 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical information about individuals involved in political campaigns and consulting.
2026-02-27 11:49:35 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 11:50:02 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:50:02 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 11:50:12 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical details, specifically dates and locations related to a person's life.
2026-02-27 11:50:14 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 11:50:48 | LLMService | INFO | synthesize calling model: google/gemma-3-4b
2026-02-27 11:51:03 | LLMService | INFO | [LLM] Identified 2 information needs for query: In what year was the novel that Lourenço Mutarelli based "Nina" on based first published?
2026-02-27 11:51:03 | LLMService | INFO |   1. Who wrote "Nina"?
2026-02-27 11:51:03 | LLMService | INFO |   2. In what year was “Nina” first published?
2026-02-27 11:51:04 | LLMService | INFO | [LLM] back-ref rewrite: 'In what year was “Nina” first published?' → 'In what year was [placeholder] first published?'
2026-02-27 11:51:04 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:51:04 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 11:51:13 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical details about authors, including their creative works and associated information.
2026-02-27 11:51:15 | LLMService | DEBUG | [LLM] Type synonyms for 'film': ['film', 'film → movie', 'cinema', 'motion picture', 'video', 'flick']
2026-02-27 11:51:17 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 11:51:40 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:51:40 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 11:51:52 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical details about publication dates for individuals in a knowledge base.
2026-02-27 11:51:54 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:51:54 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 11:52:03 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical details focusing on publication dates and early career milestones.
2026-02-27 11:52:04 | LLMService | INFO | synthesize calling model: google/gemma-3-4b
2026-02-27 11:52:15 | LLMService | INFO | [LLM] Identified 2 information needs for query: Where are Teide National Park and Garajonay National Park located?
2026-02-27 11:52:15 | LLMService | INFO |   1. What is the location of Teide National Park?
2026-02-27 11:52:15 | LLMService | INFO |   2. What is the location of Garajonay National Park?
2026-02-27 11:52:17 | LLMService | INFO | [LLM] back-ref rewrite: 'What is the location of Garajonay National Park?' → 'What is the location of [Garajonay National Park]?'
2026-02-27 11:52:17 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:52:17 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 11:52:27 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve location information related to places associated with the person mentioned.
2026-02-27 11:52:28 | LLMService | DEBUG | [LLM] Type synonyms for 'place': ['place', 'location', 'area', 'region', 'territory', 'site']
2026-02-27 11:52:45 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:52:45 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 11:52:55 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve geographical information – specifically, locations associated with people or places.
2026-02-27 11:52:57 | LLMService | DEBUG | [LLM] Type synonyms for 'place': ['place', 'location', 'area', 'region', 'landmark', 'territory']
2026-02-27 11:53:14 | LLMService | INFO | synthesize calling model: google/gemma-3-4b
2026-02-27 11:53:26 | LLMService | INFO | [LLM] Identified 3 information needs for query: How many copies of Roald Dahl's variation on a popular anecdote sold?
2026-02-27 11:53:26 | LLMService | INFO |   1. Who wrote Roald Dahl's variation on the anecdote?
2026-02-27 11:53:26 | LLMService | INFO |   2. What is the title of Roald Dahl’s variation on the anecdote?
2026-02-27 11:53:26 | LLMService | INFO |   3. How many copies were sold of [title]?
2026-02-27 11:53:27 | LLMService | INFO | [LLM] back-ref rewrite: 'What is the title of Roald Dahl’s variation on the anecdote?' → 'What is the title of [Roald Dahl’s] variation on the anecdote?'
2026-02-27 11:53:29 | LLMService | INFO | [LLM] back-ref rewrite: 'How many copies were sold of [title]?' → 'How many copies were sold of [placeholder]?'
2026-02-27 11:53:29 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:53:29 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 11:53:45 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical details about authors and their creative adaptations.
2026-02-27 11:53:47 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 11:53:49 | LLMService | DEBUG | [LLM] Type synonyms for 'book': ['book', 'volume', 'publication', 'text', 'reading material', 'manuscript']
2026-02-27 11:54:04 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:54:04 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 11:54:13 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical details about anecdotes, focusing on titles and variations.
2026-02-27 11:54:15 | LLMService | DEBUG | [LLM] Type synonyms for 'book': ['book', 'volume', 'publication', 'text', 'reading material', 'manuscript']
2026-02-27 11:54:16 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 11:55:02 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:55:02 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 11:55:13 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical details about anecdotes, focusing on titles and variations.
2026-02-27 11:55:14 | LLMService | DEBUG | [LLM] Type synonyms for 'book': ['book', 'volume', 'publication', 'text', 'reading material', 'manuscript']
2026-02-27 11:55:16 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
2026-02-27 11:55:24 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:55:24 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 11:55:33 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical details about events associated with the person mentioned.
2026-02-27 11:55:41 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:55:41 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 11:55:52 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical details about events associated with the person or entity.
2026-02-27 11:55:54 | LLMService | INFO | synthesize calling model: google/gemma-3-4b
2026-02-27 11:56:07 | LLMService | INFO | [LLM] Identified 4 information needs for query: What occupation do Chris Menges and Aram Avakian share?
2026-02-27 11:56:07 | LLMService | INFO |   1. Who is Chris Menges?
2026-02-27 11:56:07 | LLMService | INFO |   2. What occupation does Chris Menges have?
2026-02-27 11:56:07 | LLMService | INFO |   3. Who is Aram Avakian?
2026-02-27 11:56:07 | LLMService | INFO |   4. What occupation does Aram Avakian have?
2026-02-27 11:56:09 | LLMService | INFO | [LLM] back-ref rewrite: 'What occupation does Chris Menges have?' → 'What occupation does [Chris Menges] have?'
2026-02-27 11:56:10 | LLMService | INFO | [LLM] back-ref rewrite: 'Who is Aram Avakian?' → 'Who is [placeholder]?'
2026-02-27 11:56:12 | LLMService | INFO | [LLM] back-ref rewrite: 'What occupation does Aram Avakian have?' → 'What occupation does [placeholder] have?'
2026-02-27 11:56:12 | LLMService | INFO | [LM Studio] Extracting with google/gemma-3-4b (JSON mode)
2026-02-27 11:56:12 | LLMService | WARNING | [LM Studio] response_format=json_object failed: Error code: 400 - {'error': "'response_format.type' must be 'json_schema' or 'text'"}
2026-02-27 11:56:21 | LLMService | INFO | [LLM] Generated embedding instruction: Retrieve biographical details, including career history and notable achievements for the person.
2026-02-27 11:56:23 | LLMService | DEBUG | [LLM] Type synonyms for 'person': ['person', 'individual', 'human', 'being', 'resident', 'subject']
