2026-02-26 21:07:58 | IngestionPipeline | INFO | Extraction Completed: summary='' domain='Professional' entities=[Entity(name='Bill Cosby', type='Person', importance=0.5, isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records. It features appearances from former Stevie Wonder band members like future R&B star Ray Parker, Jr. on guitar, and also features a second collaboration with his songwriting partner Stu Gardner, who plays organ on this set.'), Entity(name='Stax Records', type='Organization', importance=0.5, isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records.'), Entity(name='Partee Records', type='Organization', importance=0.5, isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records.'), Entity(name='Ray Parker, Jr.', type='Person', importance=0.5, isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records. It features appearances from former Stevie Wonder band members like future R&B star Ray Parker, Jr. on guitar, and also features a second collaboration with his songwriting partner Stu Gardner, who plays organ on this set.'), Entity(name='Stu Gardner', type='Person', importance=0.5, isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records. It features appearances from former Stevie Wonder band members like future R&B star Ray Parker, Jr. on guitar, and also features a second collaboration with his songwriting partner Stu Gardner, who plays organ on this set.')] concepts=[Concept(name='Album', definition='', isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby.'), Concept(name='Music', definition='', isolated_context='At Last Bill Cosby Really Sings is an album by Bill Cosby. It is his fifth music-based album and the only one released on the Stax Records-distributed Partee Records.')] tasks=[] persona_traits=[] references=[] relationships=[] sentiment='Neutral'
2026-02-27 07:40:20 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Concept: orientalism
2026-02-27 07:40:21 | IngestionPipeline | INFO |   Summary updated for Concept: orientalism (Title: orientalism)
2026-02-27 07:40:21 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: orientalism (Concept)
2026-02-27 07:40:22 | IngestionPipeline | INFO |   [Ingestion] Extracted 2 atomic facts for Entity: anna barton
2026-02-27 07:40:22 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: anna barton
2026-02-27 07:40:23 | IngestionPipeline | INFO |   Summary updated for Entity: anna barton (Title: anna barton)
2026-02-27 07:40:23 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: anna barton (Entity:Person)
2026-02-27 07:40:25 | IngestionPipeline | INFO |   [Ingestion] Extracted 3 atomic facts for Concept: pāli
2026-02-27 07:40:25 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Concept: pāli
2026-02-27 07:40:26 | IngestionPipeline | INFO |   Summary updated for Concept: pāli (Title: pāli)
2026-02-27 07:40:26 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: pāli (Concept)
2026-02-27 07:40:31 | IngestionPipeline | INFO |   [Ingestion] Extracted 8 atomic facts for Entity: robert erskine childers
2026-02-27 07:40:31 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 5 context(s) for Entity: robert erskine childers
2026-02-27 07:40:32 | IngestionPipeline | INFO |   Summary updated for Entity: robert erskine childers (Title: robert erskine childers)
2026-02-27 07:40:32 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: robert erskine childers (Entity:Person)
2026-02-27 07:40:35 | IngestionPipeline | INFO |   [Ingestion] Extracted 4 atomic facts for Reference: Pāli-English Dictionary
2026-02-27 07:40:35 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Reference: Pāli-English Dictionary
2026-02-27 07:40:36 | IngestionPipeline | INFO |   Summary updated for Reference: Pāli-English Dictionary (Title: Pāli-English Dictionary)
2026-02-27 07:40:36 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: Pāli-English Dictionary (Reference)
2026-02-27 07:40:38 | IngestionPipeline | INFO |   [Ingestion] Extracted 3 atomic facts for Entity: erskine hamilton childers
2026-02-27 07:40:38 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 3 context(s) for Entity: erskine hamilton childers
2026-02-27 07:40:39 | IngestionPipeline | INFO |   Summary updated for Entity: erskine hamilton childers (Title: erskine hamilton childers)
2026-02-27 07:40:39 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: erskine hamilton childers (Entity:Person)
2026-02-27 07:40:41 | IngestionPipeline | INFO |   [Ingestion] Extracted 3 atomic facts for Concept: irish nationalism
2026-02-27 07:40:41 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 2 context(s) for Concept: irish nationalism
2026-02-27 07:40:41 | IngestionPipeline | INFO |   Summary updated for Concept: irish nationalism (Title: irish nationalism)
2026-02-27 07:40:41 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: irish nationalism (Concept)
2026-02-27 07:40:47 | IngestionPipeline | INFO |   [Ingestion] Extracted 8 atomic facts for Entity: robert caesar childers
2026-02-27 07:40:47 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 2 context(s) for Entity: robert caesar childers
2026-02-27 07:40:47 | IngestionPipeline | INFO |   Summary updated for Entity: robert caesar childers (Title: robert caesar childers)
2026-02-27 07:40:47 | IngestionPipeline | INFO |   [Perf] Summarization took: 63.2421s
2026-02-27 07:40:47 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: robert caesar childers (Entity:Person)
2026-02-27 07:40:47 | IngestionPipeline | INFO | [Ingestion] Marked Note 9cc82f56-9a65-4c8d-8ad2-361a14753616 as Processed.
2026-02-27 07:40:47 | IngestionPipeline | INFO | 
[Ingestion] Total Pipeline Duration: 123.3995s
2026-02-27 07:40:47 | IngestionPipeline | INFO | [2026-02-27 07:40:47.744412] SUCCESS: Note 9cc82f56-9a65-4c8d-8ad2-361a14753616 fully indexed in 123.40s.
2026-02-27 07:40:47 | IngestionPipeline | INFO | [2026-02-27 07:40:47.929449] START: Ingesting Note 6ced4018-5bc5-49c6-90c2-587941baa8e7
2026-02-27 07:40:47 | IngestionPipeline | INFO | Processing Multimedia Sources...
2026-02-27 07:40:47 | IngestionPipeline | INFO | Sempahore Acquired. (Active: 2)
2026-02-27 07:40:47 | IngestionPipeline | INFO | Multimedia processing took: 0.0001s
2026-02-27 07:40:47 | IngestionPipeline | INFO | Extracting Metadata (Knowledge Architect)...
2026-02-27 07:41:23 | IngestionPipeline | INFO | Extraction Completed: summary="Bill Cosby's comedy album 'Bill's Best Friend' and its connection to the Fat Albert sketches." domain='Professional' entities=[Entity(name='Bill Cosby', type='Person', importance=0.9, isolated_context='Bill\'s Best Friend is the 17th comedy album by Bill Cosby. Much of the material was recycled in the film and accompanying album "Himself". The story of the car with the airplane engine was previously attributed to Fat Albert, while on this album the owner is referred to as "Charlie Waynes".'), Entity(name="Bill's Best Friend", type='Album', importance=0.5, isolated_context='Bill\'s Best Friend is the 17th comedy album by Bill Cosby. Much of the material was recycled in the film and accompanying album "Himself". The story of the car with the airplane engine was previously attributed to Fat Albert, while on this album the owner is referred to as "Charlie Waynes". This album and his previous Capitol Records album were repackaged in Australia as a two-CD set in 1992 called "The Bill Cosby Collection".'), Entity(name='Fat Albert', type='Person', importance=0.5, isolated_context='The story of the car with the airplane engine was previously attributed to Fat Albert, while on this album the owner is referred to as "Charlie Waynes".'), Entity(name='1941 Mercury', type='Car', importance=0.5, isolated_context='The car in the Fat Albert sketch was a 1941 Mercury.'), Entity(name='1942 DeSoto', type='Car', importance=0.5, isolated_context='The car on this album is a 1942 DeSoto.'), Entity(name='Charlie Waynes', type='Person', importance=0.5, isolated_context='The story of the car with the airplane engine was previously attributed to Fat Albert, while on this album the owner is referred to as "Charlie Waynes".')] concepts=[Concept(name='Car', definition='A wheeled vehicle used for transportation.', isolated_context='The car in the Fat Albert sketch was a 1941 Mercury. The car on this album is a 1942 DeSoto.')] tasks=[] persona_traits=[] references=[ExternalReference(title='Himself', type='Album', content='The story of the car with the airplane engine was previously attributed to Fat Albert, while on this album the owner is referred to as "Charlie Waynes".', source='Bill Cosby', isolated_context='')] relationships=[ExtractedRelationship(source_name='Fat Albert', source_type='Person', target_name='Car', target_type='Car', relationship_type='related_to', confidence=0.8, context='The story of the car with the airplane engine was previously attributed to Fat Albert.'), ExtractedRelationship(source_name="Bill's Best Friend", source_type='Album', target_name='Himself', target_type='Album', relationship_type='related_to', confidence=0.9, context='This album and his previous Capitol Records album were repackaged in Australia as a two-CD set in 1992 called "The Bill Cosby Collection".')] sentiment='Neutral'
2026-02-27 07:41:23 | IngestionPipeline | INFO | Filtered/Renamed Entities: ['Bill Cosby', "Bill's Best Friend", 'Fat Albert', '1941 Mercury', '1942 DeSoto', 'Charlie Waynes']
2026-02-27 07:41:23 | IngestionPipeline | INFO | Filtered/Renamed Concepts: ['Car']
2026-02-27 07:41:23 | IngestionPipeline | INFO | Standardized Extraction: summary="Bill Cosby's comedy album 'Bill's Best Friend' and its connection to the Fat Albert sketches." domain='Professional' entities=[Entity(name='Bill Cosby', type='Person', importance=0.9, isolated_context='Bill\'s Best Friend is the 17th comedy album by Bill Cosby. Much of the material was recycled in the film and accompanying album "Himself". The story of the car with the airplane engine was previously attributed to Fat Albert, while on this album the owner is referred to as "Charlie Waynes".'), Entity(name="Bill's Best Friend", type='Album', importance=0.5, isolated_context='Bill\'s Best Friend is the 17th comedy album by Bill Cosby. Much of the material was recycled in the film and accompanying album "Himself". The story of the car with the airplane engine was previously attributed to Fat Albert, while on this album the owner is referred to as "Charlie Waynes". This album and his previous Capitol Records album were repackaged in Australia as a two-CD set in 1992 called "The Bill Cosby Collection".'), Entity(name='Fat Albert', type='Person', importance=0.5, isolated_context='The story of the car with the airplane engine was previously attributed to Fat Albert, while on this album the owner is referred to as "Charlie Waynes".'), Entity(name='1941 Mercury', type='Car', importance=0.5, isolated_context='The car in the Fat Albert sketch was a 1941 Mercury.'), Entity(name='1942 DeSoto', type='Car', importance=0.5, isolated_context='The car on this album is a 1942 DeSoto.'), Entity(name='Charlie Waynes', type='Person', importance=0.5, isolated_context='The story of the car with the airplane engine was previously attributed to Fat Albert, while on this album the owner is referred to as "Charlie Waynes".')] concepts=[Concept(name='Car', definition='A wheeled vehicle used for transportation.', isolated_context='The car in the Fat Albert sketch was a 1941 Mercury. The car on this album is a 1942 DeSoto.')] tasks=[] persona_traits=[] references=[ExternalReference(title='Himself', type='Album', content='The story of the car with the airplane engine was previously attributed to Fat Albert, while on this album the owner is referred to as "Charlie Waynes".', source='Bill Cosby', isolated_context='')] relationships=[ExtractedRelationship(source_name='Fat Albert', source_type='Person', target_name='Car', target_type='Car', relationship_type='related_to', confidence=0.8, context='The story of the car with the airplane engine was previously attributed to Fat Albert.'), ExtractedRelationship(source_name="Bill's Best Friend", source_type='Album', target_name='Himself', target_type='Album', relationship_type='related_to', confidence=0.9, context='This album and his previous Capitol Records album were repackaged in Australia as a two-CD set in 1992 called "The Bill Cosby Collection".')] sentiment='Neutral'
2026-02-27 07:41:23 | IngestionPipeline | INFO | Extracted: 6 entities, 1 concepts, 1 references.
2026-02-27 07:41:23 | IngestionPipeline | INFO | Domain: Professional
2026-02-27 07:41:23 | IngestionPipeline | INFO | Note complexity upgraded: 7 entities+concepts extracted
2026-02-27 07:41:23 | IngestionPipeline | INFO | Extraction took: 35.9753s
2026-02-27 07:41:23 | IngestionPipeline | INFO | [Agent] Refinement (Reasoning) triggered...
2026-02-27 07:41:36 | IngestionPipeline | INFO |   [Refiner] 🛠️ Patched Extraction: Added 1 new entities.
2026-02-27 07:41:36 | IngestionPipeline | INFO | [Ingestion] Using provided title: 'Bill_s Best Friend'
2026-02-27 07:41:41 | IngestionPipeline | INFO | [Ingestion] Creating 2 relationships...
2026-02-27 07:41:41 | IngestionPipeline | INFO | [Relationship] created: (fat albert)-[related_to]->(car)
2026-02-27 07:41:41 | IngestionPipeline | INFO | [Relationship] created: (bill's best friend)-[related_to]->(himself)
2026-02-27 07:41:41 | IngestionPipeline | INFO | [Community] Assigned 8 nodes to 'Creative Knowledge'
2026-02-27 07:41:49 | IngestionPipeline | INFO | [Community] Updated summary and embedding for 'Creative Knowledge'
2026-02-27 07:41:49 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Title for Note 6ced4018-5bc5-49c6-90c2-587941baa8e7: 'Bill_s Best Friend'
2026-02-27 07:41:49 | IngestionPipeline | INFO | [Ingestion] Updated Postgres Domain for Note 6ced4018-5bc5-49c6-90c2-587941baa8e7: 'Professional'
2026-02-27 07:41:49 | IngestionPipeline | INFO |   [Perf] Graph Storage took: 12.9252s
2026-02-27 07:41:49 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-02-27 07:41:49 | IngestionPipeline | INFO | [Agent] Updating Neighborhood Summaries (Delta Updates)...
2026-02-27 07:42:36 | IngestionPipeline | INFO |   [Ingestion] Extracted 2 atomic facts for Entity: fat albert
2026-02-27 07:42:36 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: fat albert
2026-02-27 07:42:37 | IngestionPipeline | INFO |   Summary updated for Entity: fat albert (Title: fat albert)
2026-02-27 07:42:37 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: fat albert (Entity:Person)
2026-02-27 07:42:40 | IngestionPipeline | INFO |   [Ingestion] Extracted 4 atomic facts for Concept: car
2026-02-27 07:42:40 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Concept: car
2026-02-27 07:42:40 | IngestionPipeline | INFO |   Summary updated for Concept: car (Title: car)
2026-02-27 07:42:40 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: car (Concept)
2026-02-27 07:42:50 | IngestionPipeline | INFO |   [Ingestion] Extracted 11 atomic facts for Entity: bill cosby
2026-02-27 07:42:50 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 9 context(s) for Entity: bill cosby
2026-02-27 07:42:51 | IngestionPipeline | INFO |   Summary updated for Entity: bill cosby (Title: bill cosby)
2026-02-27 07:42:51 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: bill cosby (Entity:Person)
2026-02-27 07:42:54 | IngestionPipeline | INFO |   [Ingestion] Extracted 4 atomic facts for Entity: bill's best friend
2026-02-27 07:42:54 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: bill's best friend
2026-02-27 07:42:54 | IngestionPipeline | INFO |   Summary updated for Entity: bill's best friend (Title: bill's best friend)
2026-02-27 07:42:54 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: bill's best friend (Entity:Album)
2026-02-27 07:42:56 | IngestionPipeline | INFO |   [Ingestion] Extracted 2 atomic facts for Entity: 1942 desoto
2026-02-27 07:42:56 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: 1942 desoto
2026-02-27 07:42:57 | IngestionPipeline | INFO |   Summary updated for Entity: 1942 desoto (Title: 1942 desoto)
2026-02-27 07:42:57 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: 1942 desoto (Entity:Car)
2026-02-27 07:43:01 | IngestionPipeline | INFO |   [Ingestion] Extracted 6 atomic facts for Reference: Himself
2026-02-27 07:43:01 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Reference: Himself
2026-02-27 07:43:02 | IngestionPipeline | INFO |   Summary updated for Reference: Himself (Title: Himself)
2026-02-27 07:43:02 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: Himself (Reference)
2026-02-27 07:43:07 | IngestionPipeline | INFO |   [Ingestion] Extracted 7 atomic facts for Entity: himself
2026-02-27 07:43:07 | IngestionPipeline | INFO |   [Ingestion] Generated summary from 1 context(s) for Entity: himself
2026-02-27 07:43:07 | IngestionPipeline | INFO |   Summary updated for Entity: himself (Title: himself)
2026-02-27 07:43:07 | IngestionPipeline | INFO |   [Alias] Checking for aliases of: himself (Entity:Thing)
2026-02-27 07:43:09 | IngestionPipeline | INFO |   [Ingestion] Extracted 2 atomic facts for Entity: charlie waynes
